Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020/01/30,110.5666983490999,111.69296256384177,109.0283792202949,111.60369110107422,5211092,0.0,0.0
2020/01/31,111.25343496710573,111.69981729360563,108.66438739457917,108.95968627929688,6865399,0.0,0.0
2020/02/03,109.90053244783908,110.09282387043737,107.39388848849656,107.53811645507812,4694898,0.0,0.0
2020/02/04,109.72199081648964,109.8524702698142,107.81969287941648,107.98451232910156,5219224,0.0,0.0
2020/02/05,109.27560215312583,111.4800796508789,108.98717123296113,111.4800796508789,3729367,0.0,0.0
2020/02/06,112.96343622133065,113.31367908091573,111.57620078005985,111.86463165283203,4082905,0.0,0.0
2020/02/07,110.84825179767685,111.1984946848487,109.62583569211324,109.93488311767578,3272495,0.0,0.0
2020/02/10,110.02414866607018,110.7452383989287,109.10389950355275,109.98294067382812,3294741,0.0,0.0
2020/02/11,110.5667150951828,111.61057600491957,109.89370115770095,111.5625,2721020,0.0,0.0
2020/02/12,112.79176805670859,113.34117043480103,112.33164967481868,112.4896011352539,3272734,0.0,0.0
2020/02/13,112.09462463050914,112.17084412766246,110.18202995803921,110.70868682861328,4083024,1.229097,0.0
2020/02/14,110.77102302543136,111.66495474617815,110.05727633385825,111.57487487792969,2671266,0.0,0.0
2020/02/18,111.12446230129969,111.24227561579615,109.51678353158324,110.09886932373047,2964764,0.0,0.0
2020/02/19,110.2374530373491,111.20067408380766,109.7385043835275,110.4176254272461,2746494,0.0,0.0
2020/02/20,110.18202423714368,111.83821426002613,109.83553980465996,109.87712097167969,3917020,0.0,0.0
2020/02/21,109.71771474738647,109.8978744717306,108.18624327342368,108.74755096435547,4228219,0.0,0.0
2020/02/24,107.02900621682512,107.2091786155248,105.48368676296762,105.71236419677734,4348178,0.0,0.0
2020/02/25,106.23902637028941,106.3291062456575,101.15263073464855,101.76244354248047,6295026,0.0,0.0
2020/02/26,103.64731960159534,105.20649946568611,102.62172674714503,103.224609375,6161912,0.0,0.0
2020/02/27,104.79765677619213,107.70812352509924,103.25233719496347,104.05618286132812,9856954,0.0,0.0
2020/02/28,106.77954394750572,108.6020458604423,101.17342168230554,103.41864013671875,13753641,0.0,0.0
2020/03/02,104.87385757479426,106.32216040912614,102.8157420223486,106.03804779052734,9599455,0.0,0.0
2020/03/03,105.63613968910046,106.71717409463896,100.09239539474726,100.64676666259766,9922614,0.0,0.0
2020/03/04,101.88024006026254,106.71716086260662,101.16648073919586,106.70330047607422,6905465,0.0,0.0
2020/03/05,104.4996759453734,106.9597178010086,103.63346491496237,104.9223861694336,7040852,0.0,0.0
2020/03/06,103.66116719603008,107.22995748690124,102.46926247570167,106.47461700439453,8557500,0.0,0.0
2020/03/09,101.58228520674405,103.57110572068163,99.47566402522204,99.8290786743164,9800502,0.0,0.0
2020/03/10,103.26619325886078,106.28753034865696,100.39730147461461,106.23210144042969,6759433,0.0,0.0
2020/03/11,103.75819137878747,103.75819137878747,101.49911260106359,102.03269958496094,5678847,0.0,0.0
2020/03/12,96.98790668630978,98.20060226675179,90.32154609132114,92.56676483154297,9826097,0.0,0.0
2020/03/13,97.71550295224384,98.18672450518204,90.77889127670052,98.17979431152344,7870039,0.0,0.0
2020/03/16,89.98890120144685,93.89723934600389,88.70691029204701,90.71651458740234,8899197,0.0,0.0
2020/03/17,91.43028244917028,94.77731951277052,89.8156674041732,93.16270446777344,7816338,0.0,0.0
2020/03/18,89.01875183173283,96.57903695301144,88.97024047433463,94.9505615234375,8205038,0.0,0.0
2020/03/19,95.42870527051791,97.1403365600933,92.11631313833792,95.29010772705078,7613377,0.0,0.0
2020/03/20,95.67818667581271,96.4889561776201,85.03418597557473,86.54486083984375,11468683,0.0,0.0
2020/03/23,88.81085864111068,88.97717064867153,79.02614567799189,81.68021392822266,9489423,0.0,0.0
2020/03/24,84.7431416832759,92.47667621090136,83.84921612131957,91.97080993652344,11136793,0.0,0.0
2020/03/25,92.26877814733425,93.33595219741095,87.86842722410745,91.1530990600586,9260030,0.0,0.0
2020/03/26,91.32632066239958,94.50704518864444,90.50862114669778,94.36845397949219,8033532,0.0,0.0
2020/03/27,92.04701834499629,94.98520535600778,90.7165160610184,92.33113098144531,5097711,0.0,0.0
2020/03/30,91.64509533379697,95.63659598943119,90.82046552547399,95.44949340820312,4627922,0.0,0.0
2020/03/31,94.02891345289167,96.62754642485501,94.02198325911287,94.5971450805664,4321985,0.0,0.0
2020/04/01,91.47185563533567,94.13286036046904,90.78581703422913,92.2618408203125,4518010,0.0,0.0
2020/04/02,91.72133335845653,95.77519969398475,91.54116095926241,95.56730651855469,4772399,0.0,0.0
2020/04/03,94.25064635317833,95.24159435800463,92.09551449490542,92.7122573852539,4291607,0.0,0.0
2020/04/06,95.53265074151261,97.88181568372666,94.86740273068013,97.50068664550781,6745081,0.0,0.0
2020/04/07,102.21286533948158,104.38878797341427,100.06466347896497,100.20325469970703,6573575,0.0,0.0
2020/04/08,100.9863205989371,103.7512657058212,99.7251201191813,103.24539947509766,3673036,0.0,0.0
2020/04/09,102.87812903839567,103.7582004971607,101.54763288179853,102.40691375732422,5721305,0.0,0.0
2020/04/13,102.21284864755869,102.96125249905172,100.68832017568349,101.4505844116211,3160191,0.0,0.0
2020/04/14,103.681967829085,104.62440465210906,102.59400957934365,104.04231262207031,3968806,0.0,0.0
2020/04/15,102.6910144350912,102.94048875846964,100.41115146519316,100.59132385253906,3640504,0.0,0.0
2020/04/16,100.6675539053112,101.48525987646302,99.25389552132683,100.4111557006836,4987798,0.0,0.0
2020/04/17,102.17130226469067,102.9058459362563,100.34186379517365,101.4921875,6450148,0.0,0.0
2020/04/20,100.30721142245599,101.88025165587891,99.54494698493693,99.55880737304688,3460028,0.0,0.0
2020/04/21,98.57479731051072,98.93514213770942,97.36210177760677,98.14515686035156,2787996,0.0,0.0
2020/04/22,99.34398496613841,100.1201097992866,98.20059146036736,99.51722717285156,3288522,0.0,0.0
2020/04/23,100.18940124618412,102.26830118581825,99.7043193242952,100.01615905761719,3092019,0.0,0.0
2020/04/24,100.59824827507394,102.10198638366604,100.00229592156786,101.86637878417969,2687532,0.0,0.0
2020/04/27,102.55934866521307,107.05671530116157,102.48312286226789,106.47461700439453,5555300,0.0,0.0
2020/04/28,110.89575812498755,113.00930255891,107.54871523183394,109.21876525878906,9919744,0.0,0.0
2020/04/29,109.86324205275409,111.02742600856877,107.52793130145211,108.28327178955078,4768572,0.0,0.0
2020/04/30,106.93199114070444,107.36855540576671,105.15798801291544,105.27579498291016,4386689,0.0,0.0
2020/05/01,103.46021775090884,103.97301415048459,102.37225320787444,102.97513580322266,3499974,0.0,0.0
2020/05/04,102.93355660759941,102.94741699454237,101.21499509005768,102.83654022216797,2666841,0.0,0.0
2020/05/05,103.8690844138,103.94531023440607,101.9356991495816,102.16438293457031,2713963,0.0,0.0
2020/05/06,102.41384570689645,102.67717412959755,101.16649921553964,101.31202697753906,2593646,0.0,0.0
2020/05/07,102.35147255415689,102.45541914754118,100.41116354472045,100.99325561523438,3349757,0.0,0.0
2020/05/08,101.92181739641805,103.37705684730733,101.43674179490108,102.91276550292969,2594961,0.0,0.0
2020/05/11,102.43462989157314,102.5316399626191,100.88930410138971,100.98632049560547,3629382,0.0,0.0
2020/05/12,101.55455866167051,102.01884372814654,98.02041891458208,98.06892395019531,3623880,0.0,0.0
2020/05/13,97.50762043428225,97.52147449904417,93.55076422244282,94.32688903808594,5747976,0.0,0.0
2020/05/14,93.55076254252303,94.3476779257531,90.86204967350226,94.23680114746094,7053649,0.0,0.0
2020/05/15,93.22505929238139,96.23254180430645,92.99638188826228,96.1078109741211,12095985,0.0,0.0
2020/05/18,99.20539155630095,103.75126367279945,98.75496056408237,103.4394302368164,7196452,0.0,0.0
2020/05/19,102.9058412445601,105.08869422362028,102.12278624963278,102.82268524169922,4855640,0.0,0.0
2020/05/20,103.85520228875683,104.93623026394766,103.13451275651681,103.72354125976562,4100845,0.0,0.0
2020/05/21,103.39462141202856,104.02448043064189,101.71499949102143,102.04393005371094,3335764,1.229097,0.0
2020/05/22,101.99493197503534,102.6247909592694,101.19711144645683,102.48482513427734,3183034,0.0,0.0
2020/05/26,105.27718139824042,107.06177419329087,104.41637060245283,106.43191528320312,5521095,0.0,0.0
2020/05/27,107.76863940611624,110.68697634759552,107.31374723221322,110.67997741699219,7243335,0.0,0.0
2020/05/28,111.07188693386202,111.88369898805804,107.86660675524612,109.74919128417969,8049917,0.0,0.0
2020/05/29,108.82540506658587,109.78418196182976,107.11078834119705,109.4832534790039,10324111,0.0,0.0
2020/06/01,109.14032067550359,110.26007287005616,108.39848516590678,108.88138580322266,2491746,0.0,0.0
2020/06/02,109.70020533648639,110.99491811427343,109.61621816804187,110.32305908203125,2791225,0.0,0.0
2020/06/03,111.51975322236727,113.13639078179231,110.93889323609268,112.82146453857422,4394463,0.0,0.0
2020/06/04,111.80672390649971,113.78028176407058,111.40081149213752,113.75928497314453,3445317,0.0,0.0
2020/06/05,115.47387771182983,117.81834020577152,115.47387771182983,117.16049194335938,5414531,0.0,0.0
2020/06/08,116.9435401186688,118.65116394199151,115.66283821588797,116.78257751464844,3573170,0.0,0.0
2020/06/09,115.80979923800005,117.54540595128474,114.83001301484352,116.66360473632812,3781274,0.0,0.0
2020/06/10,116.80358146834844,117.11150883651533,114.64107818959897,114.70405578613281,3051355,0.0,0.0
2020/06/11,112.01667247286375,112.14963936915792,106.5928913408109,106.64188385009766,5999854,0.0,0.0
2020/06/12,109.37128399231996,110.16909825451484,106.18700033088352,108.3844985961914,3586565,0.0,0.0
2020/06/15,105.59212384787789,111.70873534619415,105.31918473213481,110.38603973388672,4896185,0.0,0.0
2020/06/16,113.96923012666983,114.34014789856164,109.79817408316322,111.74373626708984,4050493,0.0,0.0
2020/06/17,112.11465422068504,112.58354424828418,111.25384962911926,111.4288101196289,2050662,0.0,0.0
2020/06/18,110.62399215305835,111.85571446346157,110.28806904765479,111.42180633544922,2160096,0.0,0.0
2020/06/19,112.91946917703301,113.43735172636602,109.50424647803071,110.67997741699219,7660619,0.0,0.0
2020/06/22,109.87514954348605,110.16907904592459,108.811388864851,109.65819549560547,2416996,0.0,0.0
2020/06/23,110.54700234336883,111.04388806419668,109.34327577088962,110.46302795410156,2752953,0.0,0.0
2020/06/24,109.37825950988399,109.68618685942926,106.17297974190494,106.52989959716797,3639189,0.0,0.0
2020/06/25,106.41094287246592,108.51046867045973,105.04624727223883,108.24452209472656,2464597,0.0,0.0
2020/06/26,108.19555121963016,108.32151920173469,106.04703273422491,106.73987579345703,3380374,0.0,0.0
2020/06/29,107.70563736549596,109.53223033742238,107.41170785553278,108.87438201904297,2565540,0.0,0.0
2020/06/30,108.41247873277558,109.67219670881617,107.81062185016087,109.1683120727539,3518154,0.0,0.0
2020/07/01,109.41326200981243,110.4350291432197,108.69242331816089,108.77639770507812,1944218,0.0,0.0
2020/07/02,110.30904444018064,111.19084571584999,109.4972324609015,109.90314483642578,2371429,0.0,0.0
2020/07/06,111.18385305214842,111.94668533871445,109.91014996022075,110.64497375488281,2511002,0.0,0.0
2020/07/07,109.23130388114856,109.945130879483,108.2585164738354,108.34950256347656,1879753,0.0,0.0
2020/07/08,108.52446346933195,108.89536844402282,107.68464295640979,108.1815414428711,1987752,0.0,0.0
2020/07/09,107.71962804144938,108.27950407642662,105.70408964165402,105.99102020263672,2619240,0.0,0.0
2020/07/10,106.15898395520618,107.25074033046963,105.66909720377336,106.9708023071289,2337582,0.0,0.0
2020/07/13,108.02057632533747,109.82615973409565,107.88759665841388,108.33550262451172,2652489,0.0,0.0
2020/07/14,108.33548828179035,111.4357838977522,107.71962085288402,110.95289611816406,3825884,0.0,0.0
2020/07/15,111.96068284587953,112.94045641685412,111.44979927035806,111.50579071044922,4152871,0.0,0.0
2020/07/16,111.44979026841715,112.61152315408324,110.6029836642866,112.32459259033203,2154594,0.0,0.0
2020/07/17,112.5765081165894,113.06640754554462,111.63172944310449,111.85568237304688,3051833,0.0,0.0
2020/07/20,111.16984133337097,111.18383919169287,109.43423461914062,109.43423461914062,2140960,0.0,0.0
2020/07/21,109.8751444149282,111.71572234174516,109.86814548558876,110.43502044677734,3297611,0.0,0.0
2020/07/22,110.17608496006797,111.92568976982,109.88915436910594,111.07188415527344,2271922,0.0,0.0
2020/07/23,111.27481179501561,111.72970382008276,110.82690592649483,111.47776794433594,3223340,0.0,0.0
2020/07/24,112.00968144125822,113.094426249566,111.07888755802482,111.86271667480469,3019541,0.0,0.0
2020/07/27,111.64575323106715,114.34013685730311,111.50578740675627,114.2421646118164,3825406,0.0,0.0
2020/07/28,108.80439314488402,110.21107587511727,107.63566125854922,108.7064208984375,9255605,0.0,0.0
2020/07/29,109.52520304379934,110.2460415441107,108.41944904521755,109.3502426147461,3973949,0.0,0.0
2020/07/30,107.99259533282058,108.2795259517709,105.92805762439937,106.4599380493164,3723148,0.0,0.0
2020/07/31,106.15198237375724,106.20097487920734,104.13644398217991,105.30517578125,3906614,0.0,0.0
2020/08/03,105.73909544331161,105.97004737934657,104.49338159554996,105.2632064819336,2708820,0.0,0.0
2020/08/04,104.90627713789267,105.84406350115711,104.73831559181203,105.82306671142578,2314858,0.0,0.0
2020/08/05,106.48791937652153,108.755400227845,106.44592579744346,108.72040557861328,3162702,0.0,0.0
2020/08/06,109.12632334559407,109.51823789276939,108.25152093052617,109.1753158569336,3451417,0.0,0.0
2020/08/07,109.16831170951683,110.86892394703973,108.52446124976342,110.80594635009766,2612423,0.0,0.0
2020/08/10,110.95992233045908,113.09443014032009,110.95992233045908,112.98246002197266,2718269,0.0,0.0
2020/08/11,114.86501507234006,116.6216186864417,114.10219560383354,114.34013366699219,4502342,0.0,0.0
2020/08/12,115.47391441309954,116.13876181607112,114.31916735046943,114.9560317993164,2486723,0.0,0.0
2020/08/13,115.83781417102351,117.21650126954239,115.29893485183459,116.07575225830078,3449264,0.0,0.0
2020/08/14,115.20092671315867,116.38366906900085,115.13794912470156,116.24369049072266,1922331,0.0,0.0
2020/08/17,115.59285264761559,116.43266034169511,114.5290919778584,115.27092742919922,2473448,0.0,0.0
2020/08/18,115.07497267614389,115.78181349482794,114.60608269753106,115.03997802734375,1816844,0.0,0.0
2020/08/19,115.43191223199148,115.956793738179,114.62010010025928,114.75306701660156,2407309,0.0,0.0
2020/08/20,114.08820967855974,114.53610290506228,113.64030368028651,114.05321502685547,2380399,0.0,0.0
2020/08/21,113.65067588129749,114.89360960546894,113.51649868485252,114.20152282714844,2398698,1.229097,0.0
2020/08/24,114.08852530783496,115.78342895123413,113.80603277525442,115.48682403564453,3114862,0.0,0.0
2020/08/25,116.42605411526115,116.70148395764156,114.7029002719246,115.18312072753906,2318446,0.0,0.0
2020/08/26,115.02071563505706,116.36252616405343,114.187389086073,115.74811553955078,2994066,0.0,0.0
2020/08/27,116.17186197960113,116.77919715422252,115.23965842057515,115.875244140625,2781776,0.0,0.0
2020/08/28,116.2706982768487,117.35120405371433,115.76222724444479,116.99103546142578,3643375,0.0,0.0
2020/08/31,116.63794358898164,117.05461330897182,114.46986913876113,115.12665557861328,3445796,0.0,0.0
2020/09/01,114.52637604048316,116.9133794252386,114.15208211463604,116.38372039794922,3469716,0.0,0.0
2020/09/02,116.63794127051901,120.05601192474657,116.62381599974783,119.70996856689453,4716665,0.0,0.0
2020/09/03,120.05599974416052,120.35260462422066,116.51787753536797,117.45008087158203,4163635,0.0,0.0
2020/09/04,118.77072263982382,119.42749628996441,115.74813327862836,117.06875610351562,3907332,0.0,0.0
2020/09/08,116.93455611397536,116.96986929390305,114.32157411965478,115.23258972167969,3425224,0.0,0.0
2020/09/09,115.81875962418943,118.17749981022537,115.81875962418943,117.01931762695312,3255153,0.0,0.0
2020/09/10,117.40062876800135,117.70429624739536,114.9359499875773,115.21842956542969,2456823,0.0,0.0
2020/09/11,115.42326143124347,117.7255130871176,115.15490705512116,117.3512191772461,2031406,0.0,0.0
2020/09/14,118.40347265068748,119.65346891271781,117.53483292799127,118.96844482421875,2707983,0.0,0.0
2020/09/15,119.96417634029201,120.00655214507293,117.3511950324129,117.63367462158203,2459335,0.0,0.0
2020/09/16,118.55177369178354,120.83283737705685,118.2975445939441,119.70996856689453,3506313,0.0,0.0
2020/09/17,118.64358368539143,122.31588330540312,118.0715489037918,121.73678588867188,3296296,0.0,0.0
2020/09/18,121.51079994477564,122.01928392119459,119.681719131237,119.73822021484375,4885062,0.0,0.0
2020/09/21,117.21705162647068,117.70433485771669,112.73966249908085,113.954345703125,4678393,0.0,0.0
2020/09/22,113.74249088041658,115.58569712643175,113.29050794798371,114.64643096923828,2516145,0.0,0.0
2020/09/23,114.77355642997784,115.98823959681029,112.3724277520815,112.64785766601562,2688847,0.0,0.0
2020/09/24,112.57015956984092,114.3780653460449,111.63090639287665,113.29049682617188,1877361,0.0,0.0
2020/09/25,112.50661645135168,113.68598642394095,112.18881072564076,113.18457794189453,2330884,0.0,0.0
2020/09/28,114.40632308976323,115.91761116331045,113.93315226578456,114.16620635986328,2509806,0.0,0.0
2020/09/29,114.1732422858521,114.37098315456497,112.13229566723963,112.85969543457031,2400013,0.0,0.0
2020/09/30,113.65066883158282,115.18314476165894,112.01225336770948,113.12100982666016,3656052,0.0,0.0
2020/10/01,113.46705380188945,114.33569354357185,111.38373094897653,112.1393814086914,2378964,0.0,0.0
2020/10/02,110.5009492748573,114.36392684242611,110.34558420256974,113.24810791015625,2115246,0.0,0.0
2020/10/05,114.58286813062637,115.46563310679483,114.23682477548914,114.93597412109375,1742572,0.0,0.0
2020/10/06,115.42323989194641,117.01927924373798,114.28624599136253,114.5687255859375,2418192,0.0,0.0
2020/10/07,116.59556001063373,118.46702942016685,116.10827685585764,117.57720184326172,2577858,0.0,0.0
2020/10/08,118.14924708079748,118.74951956159707,117.32297025820596,118.43878936767578,2275510,0.0,0.0
2020/10/09,119.26504298168867,120.39498726474116,118.60826947227476,119.56166076660156,2410538,0.0,0.0
2020/10/12,119.68171276856509,120.48678872705631,118.72832147349109,119.10261535644531,1834186,0.0,0.0
2020/10/13,118.85545394648517,119.66759257450124,117.23116380243229,117.67607116699219,1884059,0.0,0.0
2020/10/14,117.9444421470056,119.73116007307263,117.7890770518721,118.92607116699219,1716619,0.0,0.0
2020/10/15,117.26648466183919,119.83002815058315,117.08993165391946,119.40629577636719,1959168,0.0,0.0
2020/10/16,120.01362798863742,121.51785323175775,119.50515693935647,120.74102783203125,2964406,0.0,0.0
2020/10/19,120.77635029799238,121.7156034848292,119.25798678022818,119.73822021484375,2284240,0.0,0.0
2020/10/20,120.4091358473074,122.30884328067356,120.04896716505387,120.7269287109375,2168348,0.0,0.0
2020/10/21,120.29610482839894,121.5461009619966,119.39921465597533,119.46984100341797,1807276,0.0,0.0
2020/10/22,119.8017683987821,120.7551597234757,118.9190034270364,120.55741882324219,1989187,0.0,0.0
2020/10/23,121.41192701770785,121.5955426379207,119.36391754365832,119.91476440429688,2556450,0.0,0.0
2020/10/26,118.41758991927827,118.70713217793686,116.09415055095674,117.34414672851562,3993205,0.0,0.0
2020/10/27,116.17183681168898,116.51081750734716,113.4529157235768,113.72128295898438,4657702,0.0,0.0
2020/10/28,112.85972537323349,115.00659918587023,111.6662172101815,111.95577239990234,3665860,0.0,0.0
2020/10/29,111.65914368315889,113.12100609719549,110.260844987305,111.92044830322266,3206356,0.0,0.0
2020/10/30,111.81451034760893,112.96562957763672,110.87524438071354,112.96562957763672,2672462,0.0,0.0
2020/11/02,114.5404856982334,115.40912535353435,113.65065813816656,115.07014465332031,2531454,0.0,0.0
2020/11/03,116.42607866844,117.81731477791104,115.63512792109547,116.88512420654297,2268692,0.0,0.0
2020/11/04,114.93597385404702,116.73681697885068,112.92326455785104,113.10688018798828,3756516,0.0,0.0
2020/11/05,114.51931396676281,116.10829105643111,114.42044995191301,115.25377655029297,2605486,0.0,0.0
2020/11/06,115.57862558821228,116.03060848583232,114.10265075547377,115.12665557861328,2015260,0.0,0.0
2020/11/09,122.97267274430209,123.8907509901921,115.21846543859297,115.41620635986328,5284048,0.0,0.0
2020/11/10,116.6591643413468,119.54051423886011,115.71989799204425,119.44869995117188,4186478,0.0,0.0
2020/11/11,120.57156660605509,120.57862924266855,118.36111600231429,119.49812316894531,3449742,0.0,0.0
2020/11/12,118.7495045246192,119.48396699035446,116.9345362646411,117.9726791381836,2651173,0.0,0.0
2020/11/13,118.58709972897006,120.23964059622048,118.13512967934085,119.90772247314453,2167272,0.0,0.0
2020/11/16,121.90628007811331,122.80317032793626,120.18312593200496,122.781982421875,2911423,0.0,0.0
2020/11/17,122.20290557716595,123.23397307567568,120.66335407717871,122.62662506103516,3097520,0.0,0.0
2020/11/18,123.23396288288232,123.37520269915666,120.99526217605542,121.0447006225586,3128497,0.0,0.0
2020/11/19,121.50057799874106,122.43372178520129,120.5959421364928,122.24139404296875,3571256,1.229097,0.0
2020/11/20,122.16306221561284,123.19592537612589,121.77840668008811,123.15318298339844,3177652,0.0,0.0
2020/11/23,123.77291090450618,124.5564564543729,123.55208820428908,124.04358673095703,2468903,0.0,0.0
2020/11/24,124.65619042078187,126.2375420062803,124.58495309730878,126.13780975341797,3690856,0.0,0.0
2020/11/25,125.96686165175437,126.32302229405947,124.97674078593168,126.16631317138672,2454431,0.0,0.0
2020/11/27,126.66491169551928,127.95421609854236,125.06218910597974,126.00245666503906,1515452,0.0,0.0
2020/11/30,125.20468140149734,125.36851424936098,123.0178515198014,123.03922271728516,7344995,0.0,0.0
2020/12/01,124.10055901607555,125.14766951138238,121.10168915545695,121.46497344970703,4616082,0.0,0.0
2020/12/02,121.27980146343681,122.93237755255146,121.25130653094983,122.41238403320312,2896473,0.0,0.0
2020/12/03,121.83541701947743,123.50936435427401,121.83541701947743,122.39813995361328,2843849,0.0,0.0
2020/12/04,122.61180029646773,123.34549259893663,122.19153916169599,122.84687042236328,3185666,0.0,0.0
2020/12/07,122.31976389367001,122.87537596684822,120.5104660398741,121.201416015625,3022053,0.0,0.0
2020/12/08,120.90935856514363,123.11042247304108,120.88086364085214,122.84687042236328,2070037,0.0,0.0
2020/12/09,122.99649493981782,125.1120877479952,122.46937767110879,124.8627700805664,3337916,0.0,0.0
2020/12/10,124.56356332653404,124.94109508562433,123.01070690197203,123.58056640625,2665645,0.0,0.0
2020/12/11,122.73291067736858,124.40687075603905,122.64031515787762,123.95811462402344,2243337,0.0,0.0
2020/12/14,125.13345292318803,125.51098477306803,123.22443547430615,123.28853607177734,4425320,0.0,0.0
2020/12/15,124.22168553674102,124.69893666998249,122.91100960426287,124.42826080322266,2715638,0.0,0.0
2020/12/16,124.37838257663425,125.26166042364693,124.19317852809068,124.9482421875,2332080,0.0,0.0
2020/12/17,125.36850885747229,126.40849575988278,124.93398719301425,125.83151245117188,2784049,0.0,0.0
2020/12/18,125.90988037049574,126.40850265232382,124.73454249242387,125.66768646240234,5599672,0.0,0.0
2020/12/21,123.6660436445983,125.46109401263256,123.2529062103436,125.12630462646484,2038702,0.0,0.0
2020/12/22,124.69178069300068,125.31863006366065,124.07206805331874,124.49946594238281,1651915,0.0,0.0
2020/12/23,124.86987562463369,125.2331599730903,123.91537349303084,123.9367446899414,2108070,0.0,0.0
2020/12/24,124.24303270021134,124.50659778218419,123.53071150505554,124.31427001953125,784815,0.0,0.0
2020/12/28,124.87698511064616,125.6534198451063,124.22165381153009,124.44960021972656,1677988,0.0,0.0
2020/12/29,125.04797215553523,125.11208575458457,123.33840617601831,123.83702850341797,1457804,0.0,0.0
2020/12/30,123.85836871435211,124.59918478663201,123.50220814110293,124.02220153808594,1697244,0.0,0.0
2020/12/31,124.0293353795456,124.563576282967,123.35975656714008,124.50659942626953,2202195,0.0,0.0
2021/01/04,124.65616168238064,125.51094436943708,121.48632251030395,122.42658996582031,3583455,0.0,0.0
2021/01/05,122.52636979566225,123.40964774868117,121.5576070409736,122.22006225585938,2745179,0.0,0.0
2021/01/06,123.03208257526066,125.06219007130801,122.54770782876828,124.07919311523438,4002294,0.0,0.0
2021/01/07,122.20579674143454,123.55921490473544,118.35926722365663,120.89513397216797,7012626,0.0,0.0
2021/01/08,120.50334948913758,120.76691457781091,117.2551616367675,118.68692779541016,5750488,0.0,0.0
2021/01/11,118.31650648887494,119.05732254771945,117.532961041643,117.67542266845703,3272974,0.0,0.0
2021/01/12,118.17404467360471,119.08581728307395,116.87761657269427,118.60856628417969,3527124,0.0,0.0
2021/01/13,119.14993773722396,119.4847271288416,118.2809074654592,118.44474029541016,2509208,0.0,0.0
2021/01/14,119.14993252968716,119.21403311281658,117.69679531927571,118.5373306274414,3462898,0.0,0.0
2021/01/15,117.9817128719194,118.43048192967629,116.37899037901907,117.92473602294922,4246637,0.0,0.0
2021/01/19,119.14282506450829,120.77404278322443,118.81515937419199,120.46773529052734,4668227,0.0,0.0
2021/01/20,120.41076912886626,121.50773301579393,119.97624741429087,121.25130462646484,3196071,0.0,0.0
2021/01/21,121.25129641419858,122.15594544761458,120.6600656129629,121.57183837890625,3215087,0.0,0.0
2021/01/22,121.23703157055051,121.23703157055051,119.12856303882913,120.4107437133789,2809763,0.0,0.0
2021/01/25,120.29677753634729,122.8682629061101,119.83377393490937,121.37238311767578,4010308,0.0,0.0
2021/01/26,123.78716797848583,125.96686122233298,122.57621139916668,125.33290100097656,6158084,0.0,0.0
2021/01/27,126.30168565089389,133.39640550675836,126.19484262877579,132.95477294921875,9684012,0.0,0.0
2021/01/28,131.77940237433813,132.90486108510223,130.05557614729983,130.6539306640625,4967825,0.0,0.0
2021/01/29,129.8489876903217,130.34049917168386,124.56356882861543,125.12630462646484,5043771,0.0,0.0
2021/02/01,125.34713093644329,126.15917136477911,123.92248857131962,124.4424819946289,3073361,0.0,0.0
2021/02/02,125.54657940856093,126.45835206025652,124.54932197724844,124.67042541503906,3401902,0.0,0.0
2021/02/03,124.92688583430517,126.39427093178327,123.6233466064994,124.99812316894531,3437543,0.0,0.0
2021/02/04,125.21890991810776,126.28739174446352,125.0194714167579,126.15205383300781,2192268,0.0,0.0
2021/02/05,126.50820732104839,127.66929760008007,125.867123461124,127.51258850097656,2179590,0.0,0.0
2021/02/08,127.7191705322175,128.83751859417492,127.62657500454898,128.75917053222656,2816700,0.0,0.0
2021/02/09,129.08682638326243,129.5712011822068,128.34601022045837,128.8873748779297,2323589,0.0,0.0
2021/02/10,129.556935311439,129.9130958776096,128.67365762731623,128.98707580566406,2307084,0.0,0.0
2021/02/11,128.80753006667334,129.18817289397876,126.28667897009048,127.2706069946289,2617326,1.237458,0.0
2021/02/12,127.31373422909545,128.44128502387568,127.27063960968528,128.3407440185547,1293474,0.0,0.0
2021/02/16,128.5561687223902,129.05171738967886,126.63140731674578,126.85404968261719,2193464,0.0,0.0
2021/02/17,126.4375263795429,127.33526539600217,125.78397709394943,126.86844635009766,1887408,0.0,0.0
2021/02/18,127.29934115854843,129.03735935675186,126.50932573756513,128.8218994140625,2496172,0.0,0.0
2021/02/19,128.96555166269417,129.827391544757,126.54525425559076,126.78944396972656,3572213,0.0,0.0
2021/02/22,126.73195974704146,127.18441380084344,125.69058538387748,126.4877700805664,2716714,0.0,0.0
2021/02/23,127.50761958917512,127.50761958917512,125.47514754653284,126.5237045288086,2813351,0.0,0.0
2021/02/24,126.40160518478802,127.82362248948546,124.79285767307812,127.57225036621094,3280150,0.0,0.0
2021/02/25,127.49327826392383,129.81303482059005,127.42863633672144,128.3838348388672,3150623,0.0,0.0
2021/02/26,128.87216974963096,128.87935218423445,125.40330286216262,125.72648620605469,4022507,0.0,0.0
2021/03/01,126.18613140272386,127.47887783979965,126.18613140272386,126.696044921875,2200640,0.0,0.0
2021/03/02,127.11979019837706,127.68715012081225,125.53259006792571,127.19878387451172,2717790,0.0,0.0
